,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
20,0.0018,0.0014,0.0162,0.551,0.0114,0.003,0.0096,0.0052,0.0742,0.0012,0.517,0.001,0.0,0.0088,0.0002,0.0044,0.026,0.9274,0.0038,0.0022,1.0,0.007,0.0006,0.0392,0.0028,0.0036,0.0668,0.012,0.2312,0.0016,0.0016,0.1934,0.0058,0.0014,0.686,0.0018,0.0032,0.0002,0.001,0.0074,0.0076,0.0334,0.0016,0.2638,0.7214,0.0034,0.4286,0.0,0.0808,0.0012,0.0,0.0038,0.0062,0.002,0.0016,0.0112,0.025,0.0008,0.0006,0.0008,0.0042,0.0022,0.0026,0.0024,0.0004,0.811,0.0018,0.0002,0.5244,0.026,0.0042,0.0024,0.0006,0.1514,0.0048,0.0,0.004,0.0014,0.0252,0.0046
21,0.0024,0.0072,0.046,0.0002,0.0036,0.0138,0.0044,0.0028,0.0294,0.0014,0.0022,0.0016,0.0158,0.0082,0.0048,0.0028,0.0016,0.0062,0.0722,0.0024,0.007,1.0,0.0002,0.0448,0.059,0.002,0.0004,0.0006,0.0016,0.0042,0.0422,0.0172,0.0046,0.0,0.0074,0.0022,0.0006,0.0026,0.0024,0.0006,0.0008,0.0042,0.013,0.0,0.0128,0.8502,0.0132,0.0012,0.0016,0.0,0.0022,0.0026,0.1528,0.0026,0.0028,0.0008,0.004,0.0012,0.011,0.012,0.0,0.0004,0.0252,0.004,0.0028,0.0056,0.0,0.048,0.0056,0.004,0.001,0.0024,0.005,0.0308,0.015,0.0154,0.0064,0.0022,0.0344,0.001
22,0.0058,0.1808,0.0074,0.0012,0.002,0.0072,0.004,0.0104,0.0026,0.002,0.001,0.005,0.0044,0.0008,0.0012,0.0086,0.008,0.0006,0.0,0.001,0.0006,0.0002,1.0,0.0048,0.0,0.0344,0.0004,0.0008,0.0046,0.0034,0.0022,0.0036,0.001,0.0006,0.0008,0.0056,0.0,0.0034,0.0026,0.0034,0.0032,0.0066,0.0036,0.001,0.001,0.0004,0.0014,0.0062,0.0002,0.0122,0.017,0.006,0.0112,0.0058,0.0018,0.0034,0.0022,0.0012,0.108,0.0052,0.0006,0.0,0.0012,0.0028,0.0086,0.0002,0.0042,0.0054,0.0002,0.0004,0.008,0.003,0.0034,0.0014,0.0054,0.0062,0.0,0.0064,0.004,0.0048
23,0.003,0.0016,0.9664,0.0008,0.0078,0.0024,0.0158,0.01,0.9386,0.0,0.0022,0.0014,0.0046,0.0018,0.0042,0.0038,0.008,0.0274,0.0014,0.0,0.0392,0.0448,0.0048,1.0,0.0858,0.0058,0.1046,0.0036,0.0006,0.0008,0.002,0.6624,0.0084,0.0222,0.0918,0.007,0.0094,0.002,0.0018,0.0078,0.0052,0.0044,0.0,0.0,0.2294,0.035,0.4204,0.0074,0.082,0.0036,0.0056,0.004,0.0744,0.0022,0.0004,0.0034,0.025,0.002,0.0078,0.0064,0.013,0.0066,0.0072,0.0,0.0042,0.0416,0.007,0.0106,0.0314,0.0006,0.0006,0.0,0.0018,0.8122,0.0136,0.0014,0.0014,0.0134,0.9758,0.0048
24,0.0014,0.0094,0.1068,0.0008,0.0006,0.005,0.0012,0.0002,0.0568,0.0018,0.0008,0.0008,0.0036,0.0038,0.0112,0.0006,0.0018,0.003,0.007,0.0008,0.0028,0.059,0.0,0.0858,1.0,0.0094,0.008,0.005,0.0002,0.0132,0.0006,0.0232,0.0036,0.0112,0.0042,0.0442,0.0178,0.0134,0.0034,0.0108,0.0084,0.004,0.0028,0.0004,0.0094,0.1498,0.0128,0.0022,0.0064,0.0146,0.0042,0.001,0.098,0.0004,0.0074,0.0172,0.056,0.0038,0.0028,0.0022,0.0114,0.0176,0.0006,0.0014,0.0,0.003,0.0064,0.063,0.0016,0.0046,0.003,0.0006,0.0142,0.0462,0.0244,0.0024,0.003,0.0044,0.0904,0.0034
25,0.0012,0.008,0.0042,0.0118,0.0114,0.0008,0.0026,0.0008,0.0054,0.0,0.01,0.0008,0.0014,0.0024,0.0074,0.003,0.0004,0.004,0.001,0.0044,0.0036,0.002,0.0344,0.0058,0.0094,1.0,0.0,0.001,0.0116,0.0006,0.0,0.0044,0.0032,0.0078,0.0032,0.0072,0.0038,0.0088,0.0022,0.7686,0.001,0.0006,0.0012,0.0092,0.0014,0.002,0.0008,0.0014,0.0002,0.1874,0.0038,0.0052,0.0054,0.0004,0.0002,0.0002,0.0006,0.0016,0.2342,0.0024,0.003,0.0036,0.0072,0.0,0.0,0.0076,0.0048,0.0042,0.0068,0.0042,0.0008,0.0042,0.007,0.0036,0.0018,0.0016,0.0028,0.0084,0.0046,0.0026
26,0.0034,0.0,0.0716,0.0218,0.031,0.0146,0.0276,0.0026,0.1668,0.004,0.0434,0.0034,0.0008,0.005,0.0008,0.0112,0.0056,0.0578,0.0,0.0008,0.0668,0.0004,0.0004,0.1046,0.008,0.0,1.0,0.0026,0.0026,0.002,0.0006,0.285,0.0028,0.0018,0.1634,0.0062,0.0042,0.0038,0.0032,0.0004,0.004,0.002,0.0018,0.014,0.1486,0.0012,0.2396,0.0004,0.8584,0.003,0.0008,0.0094,0.013,0.0044,0.0196,0.0038,0.0028,0.0018,0.0042,0.0012,0.003,0.007,0.001,0.0026,0.003,0.0982,0.0028,0.0024,0.1334,0.256,0.003,0.0012,0.0056,0.1088,0.0056,0.0004,0.0028,0.0142,0.1188,0.004
27,0.013,0.003,0.0032,0.0268,0.0056,0.0026,0.0026,0.0002,0.0048,0.0028,0.0254,0.0016,0.0002,0.0048,0.001,0.0042,0.001,0.0242,0.0002,0.0004,0.012,0.0006,0.0008,0.0036,0.005,0.001,0.0026,1.0,0.053,0.0098,0.0014,0.0142,0.0016,0.0006,0.0174,0.0006,0.0004,0.0018,0.0016,0.0006,0.0054,0.0218,0.0054,0.0222,0.0164,0.004,0.0168,0.0074,0.0036,0.0028,0.001,0.0042,0.002,0.0122,0.0016,0.007,0.0004,0.0018,0.0004,0.0008,0.0012,0.0006,0.0024,0.0026,0.0122,0.025,0.0018,0.0152,0.0158,0.0084,0.0002,0.0014,0.0014,0.0112,0.0036,0.0024,0.0028,0.0018,0.0042,0.1584
28,0.0038,0.0036,0.0012,0.7266,0.007,0.0012,0.0096,0.0128,0.0018,0.0,0.582,0.0038,0.0016,0.001,0.0016,0.0034,0.0178,0.3682,0.0018,0.0072,0.2312,0.0016,0.0046,0.0006,0.0002,0.0116,0.0026,0.053,1.0,0.0016,0.0018,0.0024,0.0252,0.0038,0.2148,0.0006,0.0032,0.0032,0.0022,0.001,0.0,0.0206,0.0034,0.7018,0.0918,0.003,0.028,0.0012,0.0138,0.004,0.0004,0.0034,0.002,0.0038,0.0002,0.0036,0.0048,0.0026,0.0046,0.0022,0.003,0.0036,0.0,0.0,0.0038,0.3442,0.0092,0.0006,0.326,0.0072,0.0216,0.0044,0.0042,0.0008,0.0,0.0022,0.0012,0.0032,0.0028,0.0066
29,0.1056,0.0124,0.001,0.0018,0.0006,0.0042,0.0026,0.003,0.0002,0.0028,0.0012,0.0264,0.0022,0.0002,0.0004,0.0032,0.0022,0.0008,0.0038,0.0004,0.0016,0.0042,0.0034,0.0008,0.0132,0.0006,0.002,0.0098,0.0016,1.0,0.0134,0.0002,0.0038,0.004,0.0014,0.0024,0.015,0.0016,0.0206,0.0002,0.0004,0.0008,0.1194,0.0018,0.0002,0.0174,0.0,0.0052,0.002,0.0038,0.0364,0.0054,0.0032,0.0732,0.0006,0.0002,0.0052,0.0166,0.0034,0.002,0.0128,0.0176,0.0056,0.0038,0.1338,0.0014,0.0092,0.0176,0.0012,0.003,0.0036,0.008,0.0012,0.0024,0.0066,0.0022,0.0006,0.005,0.0008,0.0012
30,0.0002,0.0062,0.0028,0.0042,0.0068,0.0158,0.0002,0.0004,0.0012,0.014,0.0062,0.0026,0.0014,0.001,0.0006,0.0012,0.0004,0.0026,0.6832,0.0026,0.0016,0.0422,0.0022,0.002,0.0006,0.0,0.0006,0.0014,0.0018,0.0134,1.0,0.0012,0.0014,0.0502,0.0012,0.0192,0.1826,0.0002,0.0018,0.0004,0.0016,0.0106,0.0062,0.007,0.0,0.0314,0.0014,0.0004,0.0006,0.003,0.0062,0.0018,0.022,0.0006,0.0002,0.0012,0.0004,0.001,0.004,0.003,0.1132,0.189,0.0076,0.0142,0.0032,0.0014,0.001,0.0114,0.0042,0.0052,0.0114,0.0,0.0006,0.001,0.3748,0.0016,0.0006,0.0268,0.0018,0.0172
31,0.0042,0.001,0.5144,0.0264,0.034,0.0084,0.036,0.0042,0.836,0.0002,0.057,0.0016,0.0024,0.0002,0.0014,0.001,0.0064,0.1668,0.001,0.001,0.1934,0.0172,0.0036,0.6624,0.0232,0.0044,0.285,0.0142,0.0024,0.0002,0.0012,1.0,0.0008,0.006,0.3864,0.0072,0.003,0.0006,0.0018,0.008,0.0024,0.0208,0.0016,0.014,0.5872,0.015,0.8628,0.0054,0.2956,0.0018,0.0026,0.0008,0.0436,0.0022,0.0004,0.0018,0.0292,0.0032,0.0018,0.0022,0.0052,0.002,0.0054,0.0004,0.002,0.2438,0.0098,0.0026,0.1988,0.0236,0.0,0.0008,0.0008,0.7468,0.0102,0.0006,0.0004,0.0116,0.6422,0.0178
32,0.0082,0.0064,0.0086,0.0162,0.005,0.0052,0.0016,0.002,0.006,0.0044,0.0126,0.011,0.0056,0.0072,0.001,0.1516,0.0018,0.008,0.0014,0.0134,0.0058,0.0046,0.001,0.0084,0.0036,0.0032,0.0028,0.0016,0.0252,0.0038,0.0014,0.0008,1.0,0.0022,0.0014,0.004,0.0046,0.001,0.0006,0.0032,0.0,0.002,0.0034,0.0262,0.002,0.0058,0.0,0.0032,0.0024,0.0068,0.0004,0.1588,0.0008,0.0098,0.002,0.0018,0.0014,0.0014,0.0022,0.0044,0.0048,0.0036,0.0048,0.0042,0.0018,0.0044,0.001,0.0026,0.0046,0.0054,0.1036,0.0158,0.0018,0.0036,0.0014,0.0066,0.0074,0.0052,0.0078,0.0026
33,0.0004,0.0026,0.0274,0.005,0.0006,0.0082,0.0012,0.0012,0.0186,0.0006,0.0062,0.0018,0.0064,0.0022,0.0042,0.0016,0.0102,0.0038,0.0334,0.002,0.0014,0.0,0.0006,0.0222,0.0112,0.0078,0.0018,0.0006,0.0038,0.004,0.0502,0.006,0.0022,1.0,0.006,0.0006,0.6376,0.0058,0.0046,0.008,0.0006,0.0036,0.0002,0.007,0.0066,0.0008,0.0036,0.0018,0.0012,0.0062,0.001,0.001,0.0038,0.0006,0.013,0.0004,0.013,0.0062,0.0072,0.0046,0.4738,0.6384,0.0022,0.0008,0.0002,0.0052,0.0012,0.0006,0.0068,0.0034,0.0044,0.001,0.0032,0.004,0.0106,0.01,0.0032,0.2206,0.0278,0.0
34,0.0004,0.002,0.0546,0.506,0.0282,0.0214,0.0338,0.0012,0.1466,0.001,0.6672,0.0002,0.0002,0.0024,0.0032,0.0,0.0124,0.6926,0.0046,0.001,0.686,0.0074,0.0008,0.0918,0.0042,0.0032,0.1634,0.0174,0.2148,0.0014,0.0012,0.3864,0.0014,0.006,1.0,0.004,0.008,0.0042,0.0032,0.0046,0.0036,0.0464,0.003,0.3768,0.861,0.0068,0.7044,0.0024,0.269,0.0004,0.0014,0.0006,0.0168,0.0004,0.002,0.0076,0.0118,0.0046,0.0024,0.0004,0.011,0.0112,0.0026,0.001,0.0006,0.9366,0.003,0.0002,0.8906,0.032,0.0026,0.0,0.0044,0.2362,0.003,0.0,0.0024,0.0018,0.065,0.0152
