,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
25,0.006,0.012,0.008,0.029,0.899,0.297,0.249,0.997,0.008,0.001,0.001,0.571,0.817,0.992,0.975,0.066,0.344,0.0,0.0,0.706,0.031,0.17,0.002,0.054,0.423,1.0,0.024,0.949,0.78,0.0,0.929,0.384,0.0,0.296,0.076,0.182,0.753,0.02,0.0,0.807,0.452,0.13,0.542,0.002,0.494,0.231,0.083,0.0,0.047,0.119
26,0.964,0.314,0.967,0.239,0.0,0.007,0.027,0.009,0.983,0.433,0.489,0.371,0.0,0.043,0.003,0.088,0.006,0.73,0.776,0.0,0.182,0.038,0.924,0.158,0.001,0.024,1.0,0.0,0.211,0.673,0.002,0.569,0.698,0.016,0.915,0.845,0.258,1.0,0.909,0.197,0.518,0.907,0.0,0.873,0.538,0.745,0.098,0.798,0.983,0.076
27,0.0,0.039,0.0,0.062,0.992,0.465,0.417,0.979,0.0,0.018,0.011,0.366,0.942,0.898,0.999,0.175,0.562,0.0,0.0,0.884,0.101,0.348,0.0,0.129,0.595,0.949,0.0,1.0,0.56,0.001,0.996,0.202,0.001,0.459,0.03,0.075,0.56,0.001,0.0,0.605,0.272,0.035,0.733,0.0,0.344,0.116,0.202,0.0,0.012,0.232
28,0.117,0.0,0.101,0.0,0.489,0.048,0.036,0.685,0.139,0.0,0.0,0.951,0.368,0.843,0.621,0.001,0.068,0.019,0.026,0.269,0.0,0.018,0.085,0.001,0.086,0.78,0.211,0.56,1.0,0.006,0.551,0.833,0.017,0.041,0.416,0.592,1.0,0.159,0.058,0.999,0.896,0.427,0.16,0.049,0.914,0.691,0.003,0.026,0.337,0.01
29,0.817,0.857,0.844,0.782,0.005,0.239,0.305,0.0,0.765,0.95,0.972,0.038,0.019,0.0,0.0,0.567,0.226,0.992,0.983,0.051,0.725,0.387,0.875,0.67,0.15,0.0,0.673,0.001,0.006,1.0,0.003,0.117,0.998,0.273,0.407,0.273,0.013,0.707,0.912,0.002,0.078,0.386,0.078,0.927,0.064,0.222,0.528,0.974,0.515,0.496
30,0.0,0.052,0.0,0.105,1.0,0.564,0.472,0.969,0.0,0.023,0.014,0.304,0.971,0.869,0.991,0.244,0.585,0.001,0.002,0.905,0.11,0.355,0.0,0.141,0.661,0.929,0.002,0.996,0.551,0.003,1.0,0.167,0.002,0.47,0.016,0.067,0.5,0.001,0.0,0.596,0.235,0.026,0.787,0.0,0.286,0.09,0.263,0.0,0.005,0.265
31,0.406,0.013,0.403,0.004,0.139,0.002,0.001,0.31,0.459,0.028,0.044,0.957,0.106,0.479,0.257,0.0,0.002,0.156,0.191,0.05,0.002,0.0,0.323,0.0,0.005,0.384,0.569,0.202,0.833,0.117,0.167,1.0,0.146,0.0,0.841,0.93,0.834,0.548,0.306,0.783,0.991,0.855,0.013,0.266,0.986,0.965,0.0,0.209,0.708,0.0
32,0.873,0.816,0.873,0.745,0.003,0.22,0.306,0.0,0.841,0.93,0.96,0.048,0.013,0.0,0.001,0.558,0.191,1.0,0.995,0.023,0.676,0.345,0.918,0.665,0.139,0.0,0.698,0.001,0.017,0.998,0.002,0.146,1.0,0.244,0.47,0.317,0.017,0.751,0.926,0.012,0.09,0.45,0.079,0.955,0.065,0.238,0.485,0.988,0.595,0.465
33,0.053,0.624,0.051,0.703,0.543,0.997,1.0,0.341,0.039,0.461,0.417,0.006,0.669,0.205,0.43,0.865,0.996,0.197,0.178,0.774,0.731,0.976,0.08,0.831,0.972,0.296,0.016,0.459,0.041,0.273,0.47,0.0,0.244,1.0,0.002,0.0,0.023,0.032,0.096,0.059,0.0,0.0,0.918,0.1,0.005,0.0,0.923,0.162,0.008,0.912
34,0.82,0.12,0.772,0.099,0.018,0.001,0.001,0.075,0.851,0.239,0.277,0.606,0.003,0.123,0.04,0.034,0.001,0.507,0.54,0.002,0.098,0.003,0.75,0.057,0.0,0.076,0.915,0.03,0.416,0.407,0.016,0.841,0.47,0.002,1.0,0.967,0.431,0.9,0.713,0.358,0.737,0.997,0.0,0.683,0.699,0.918,0.019,0.593,0.983,0.008
35,0.651,0.074,0.596,0.048,0.051,0.0,0.0,0.142,0.692,0.136,0.176,0.783,0.019,0.256,0.108,0.016,0.0,0.336,0.38,0.009,0.037,0.0,0.548,0.015,0.0,0.182,0.845,0.075,0.592,0.273,0.067,0.93,0.317,0.0,0.967,1.0,0.605,0.773,0.527,0.522,0.884,0.984,0.0,0.476,0.856,0.993,0.007,0.422,0.921,0.002
36,0.122,0.0,0.122,0.0,0.475,0.029,0.027,0.64,0.163,0.001,0.001,0.977,0.352,0.811,0.561,0.001,0.039,0.031,0.034,0.244,0.0,0.008,0.104,0.0,0.084,0.753,0.258,0.56,1.0,0.013,0.5,0.834,0.017,0.023,0.431,0.605,1.0,0.221,0.078,0.991,0.891,0.486,0.126,0.064,0.936,0.684,0.0,0.034,0.383,0.004
37,0.978,0.342,0.962,0.252,0.0,0.01,0.028,0.006,0.989,0.522,0.546,0.355,0.0,0.026,0.001,0.119,0.004,0.768,0.825,0.0,0.239,0.046,0.953,0.188,0.004,0.02,1.0,0.001,0.159,0.707,0.001,0.548,0.751,0.032,0.9,0.773,0.221,1.0,0.927,0.155,0.485,0.884,0.003,0.914,0.418,0.674,0.117,0.852,0.965,0.116
38,0.979,0.581,0.994,0.488,0.0,0.07,0.11,0.0,0.97,0.731,0.749,0.157,0.0,0.001,0.0,0.288,0.054,0.947,0.974,0.003,0.465,0.168,1.0,0.388,0.044,0.0,0.909,0.0,0.058,0.912,0.0,0.306,0.926,0.096,0.713,0.527,0.078,0.927,1.0,0.051,0.238,0.653,0.025,0.999,0.199,0.447,0.266,0.985,0.806,0.253
39,0.084,0.0,0.092,0.0,0.516,0.079,0.039,0.731,0.124,0.0,0.0,0.938,0.434,0.871,0.659,0.001,0.089,0.013,0.011,0.313,0.0,0.018,0.061,0.0,0.113,0.807,0.197,0.605,0.999,0.002,0.596,0.783,0.012,0.059,0.358,0.522,0.991,0.155,0.051,1.0,0.859,0.385,0.197,0.046,0.879,0.625,0.003,0.021,0.268,0.012
40,0.353,0.004,0.322,0.001,0.213,0.002,0.0,0.384,0.363,0.018,0.02,0.98,0.134,0.567,0.315,0.0,0.004,0.105,0.144,0.065,0.003,0.0,0.253,0.0,0.016,0.452,0.518,0.272,0.896,0.078,0.235,0.991,0.09,0.0,0.737,0.884,0.891,0.485,0.238,0.859,1.0,0.778,0.026,0.186,0.999,0.933,0.0,0.16,0.638,0.0
41,0.786,0.134,0.732,0.08,0.023,0.0,0.001,0.074,0.833,0.219,0.24,0.645,0.006,0.16,0.048,0.019,0.0,0.469,0.527,0.002,0.062,0.003,0.692,0.029,0.0,0.13,0.907,0.035,0.427,0.386,0.026,0.855,0.45,0.0,0.997,0.984,0.486,0.884,0.653,0.385,0.778,1.0,0.0,0.624,0.758,0.942,0.019,0.551,0.976,0.012
42,0.004,0.337,0.007,0.409,0.813,0.921,0.865,0.638,0.003,0.238,0.182,0.066,0.92,0.43,0.737,0.641,0.962,0.053,0.054,0.967,0.481,0.821,0.01,0.524,0.975,0.542,0.0,0.733,0.16,0.078,0.787,0.013,0.079,0.918,0.0,0.0,0.126,0.003,0.025,0.197,0.026,0.0,1.0,0.016,0.041,0.007,0.692,0.042,0.0,0.705
43,0.968,0.611,0.987,0.512,0.0,0.103,0.142,0.0,0.948,0.764,0.839,0.127,0.001,0.002,0.0,0.346,0.068,0.972,0.986,0.005,0.506,0.193,0.997,0.435,0.034,0.002,0.873,0.0,0.049,0.927,0.0,0.266,0.955,0.1,0.683,0.476,0.064,0.914,0.999,0.046,0.186,0.624,0.016,1.0,0.173,0.435,0.316,0.987,0.784,0.277
44,0.301,0.004,0.3,0.0,0.233,0.006,0.0,0.399,0.338,0.019,0.014,0.99,0.137,0.586,0.364,0.0,0.013,0.082,0.11,0.1,0.001,0.001,0.229,0.0,0.013,0.494,0.538,0.344,0.914,0.064,0.286,0.986,0.065,0.005,0.699,0.856,0.936,0.418,0.199,0.879,0.999,0.758,0.041,0.173,1.0,0.907,0.0,0.12,0.584,0.0
45,0.597,0.046,0.561,0.022,0.08,0.0,0.0,0.166,0.624,0.087,0.117,0.843,0.039,0.295,0.14,0.005,0.0,0.307,0.308,0.011,0.015,0.0,0.485,0.006,0.001,0.231,0.745,0.116,0.691,0.222,0.09,0.965,0.238,0.0,0.918,0.993,0.684,0.674,0.447,0.625,0.933,0.942,0.007,0.435,0.907,1.0,0.002,0.336,0.868,0.003
46,0.159,0.883,0.189,0.926,0.277,0.878,0.932,0.144,0.145,0.749,0.686,0.0,0.393,0.07,0.158,1.0,0.847,0.43,0.426,0.456,0.959,0.977,0.256,0.984,0.786,0.083,0.098,0.202,0.003,0.528,0.263,0.0,0.485,0.923,0.019,0.007,0.0,0.117,0.266,0.003,0.0,0.019,0.692,0.316,0.0,0.002,1.0,0.376,0.036,0.998
47,0.925,0.725,0.951,0.598,0.001,0.133,0.171,0.0,0.916,0.859,0.87,0.088,0.004,0.0,0.0,0.401,0.137,0.995,0.998,0.008,0.577,0.26,0.969,0.486,0.094,0.0,0.798,0.0,0.026,0.974,0.0,0.209,0.988,0.162,0.593,0.422,0.034,0.852,0.985,0.021,0.16,0.551,0.042,0.987,0.12,0.336,0.376,1.0,0.675,0.327
48,0.901,0.2,0.876,0.159,0.008,0.001,0.009,0.026,0.925,0.336,0.388,0.532,0.0,0.082,0.018,0.051,0.002,0.646,0.674,0.0,0.157,0.022,0.846,0.085,0.0,0.047,0.983,0.012,0.337,0.515,0.005,0.708,0.595,0.008,0.983,0.921,0.383,0.965,0.806,0.268,0.638,0.976,0.0,0.784,0.584,0.868,0.036,0.675,1.0,0.041
49,0.155,0.857,0.192,0.912,0.304,0.91,0.952,0.152,0.152,0.739,0.641,0.0,0.413,0.083,0.206,0.994,0.878,0.393,0.377,0.529,0.922,0.977,0.238,0.961,0.804,0.119,0.076,0.232,0.01,0.496,0.265,0.0,0.465,0.912,0.008,0.002,0.004,0.116,0.253,0.012,0.0,0.012,0.705,0.277,0.0,0.003,0.998,0.327,0.041,1.0
