,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
35,0.904,0.583,0.879,0.517,0.059,0.273,0.284,0.031,0.921,0.64,0.637,0.0,0.103,0.02,0.06,0.399,0.226,0.769,0.798,0.12,0.487,0.306,0.856,0.48,0.198,0.024,0.957,0.046,0.005,0.721,0.068,0.0,0.776,0.277,0.994,1.0,0.005,0.954,0.847,0.005,0.0,0.993,0.167,0.862,0.0,0.998,0.362,0.81,0.973,0.366
36,0.046,0.229,0.044,0.246,0.836,0.546,0.464,0.89,0.033,0.156,0.156,0.994,0.775,0.955,0.876,0.353,0.564,0.089,0.074,0.702,0.287,0.44,0.038,0.296,0.608,0.944,0.013,0.863,1.0,0.124,0.835,0.962,0.102,0.501,0.009,0.005,1.0,0.022,0.052,0.999,0.974,0.004,0.644,0.057,0.983,0.0,0.372,0.072,0.013,0.406
37,0.994,0.783,0.986,0.75,0.184,0.466,0.529,0.109,0.996,0.831,0.859,0.024,0.251,0.073,0.156,0.641,0.433,0.924,0.961,0.299,0.732,0.565,0.986,0.671,0.398,0.107,0.999,0.175,0.028,0.932,0.18,0.005,0.95,0.467,0.979,0.954,0.022,1.0,0.987,0.034,0.009,0.966,0.349,0.977,0.007,0.925,0.645,0.967,0.99,0.593
38,0.999,0.869,0.999,0.845,0.295,0.592,0.632,0.21,0.993,0.924,0.944,0.023,0.315,0.142,0.216,0.759,0.545,0.992,0.987,0.384,0.828,0.634,0.998,0.801,0.526,0.147,0.978,0.271,0.068,0.971,0.248,0.011,0.985,0.613,0.912,0.847,0.052,0.987,1.0,0.062,0.02,0.896,0.472,1.0,0.031,0.802,0.747,0.997,0.958,0.727
39,0.055,0.26,0.052,0.308,0.851,0.576,0.499,0.936,0.053,0.202,0.176,0.977,0.831,0.967,0.885,0.369,0.598,0.114,0.098,0.757,0.307,0.465,0.054,0.338,0.634,0.944,0.022,0.904,1.0,0.124,0.873,0.944,0.126,0.539,0.012,0.005,0.999,0.034,0.062,1.0,0.961,0.01,0.656,0.084,0.975,0.007,0.406,0.086,0.014,0.414
40,0.016,0.169,0.021,0.158,0.686,0.403,0.338,0.8,0.006,0.086,0.081,0.996,0.64,0.867,0.751,0.207,0.381,0.047,0.038,0.573,0.187,0.352,0.029,0.212,0.417,0.846,0.006,0.739,0.977,0.067,0.714,0.999,0.044,0.379,0.001,0.0,0.974,0.009,0.02,0.961,1.0,0.0,0.485,0.027,1.0,0.001,0.244,0.042,0.001,0.236
41,0.94,0.635,0.924,0.569,0.092,0.299,0.361,0.051,0.933,0.721,0.735,0.003,0.117,0.034,0.059,0.472,0.281,0.838,0.848,0.154,0.559,0.391,0.903,0.535,0.272,0.054,0.974,0.085,0.006,0.805,0.097,0.0,0.817,0.323,1.0,0.993,0.004,0.966,0.896,0.01,0.0,1.0,0.204,0.904,0.002,0.988,0.453,0.854,0.992,0.423
42,0.365,0.783,0.415,0.818,0.957,0.985,0.974,0.911,0.342,0.697,0.669,0.557,0.973,0.841,0.908,0.883,0.99,0.559,0.533,0.994,0.828,0.935,0.439,0.867,0.999,0.856,0.326,0.929,0.638,0.565,0.924,0.442,0.577,0.975,0.246,0.167,0.644,0.349,0.472,0.656,0.485,0.204,1.0,0.452,0.549,0.149,0.917,0.542,0.28,0.912
43,0.995,0.894,0.996,0.842,0.306,0.577,0.655,0.208,0.984,0.923,0.95,0.039,0.38,0.168,0.238,0.77,0.598,0.995,0.993,0.39,0.856,0.685,0.999,0.812,0.532,0.174,0.97,0.275,0.066,0.985,0.266,0.019,0.979,0.631,0.891,0.862,0.057,0.977,1.0,0.084,0.027,0.904,0.452,1.0,0.034,0.825,0.752,0.998,0.936,0.778
44,0.013,0.142,0.019,0.18,0.691,0.397,0.344,0.816,0.015,0.112,0.077,0.996,0.697,0.88,0.795,0.242,0.427,0.054,0.046,0.619,0.188,0.325,0.023,0.201,0.469,0.827,0.008,0.765,0.973,0.053,0.708,0.994,0.046,0.378,0.004,0.0,0.983,0.007,0.031,0.975,1.0,0.002,0.549,0.034,1.0,0.0,0.249,0.033,0.002,0.263
45,0.887,0.534,0.855,0.464,0.06,0.23,0.265,0.032,0.888,0.596,0.639,0.0,0.084,0.016,0.054,0.426,0.232,0.753,0.77,0.101,0.474,0.294,0.849,0.427,0.195,0.03,0.921,0.037,0.004,0.717,0.034,0.0,0.711,0.242,0.977,0.998,0.0,0.925,0.802,0.007,0.001,0.988,0.149,0.825,0.0,1.0,0.353,0.766,0.958,0.355
46,0.711,0.97,0.667,0.987,0.737,0.967,0.982,0.653,0.649,0.929,0.915,0.285,0.793,0.59,0.691,1.0,0.961,0.832,0.834,0.844,0.989,0.995,0.723,0.998,0.943,0.586,0.596,0.735,0.39,0.858,0.731,0.212,0.861,0.979,0.47,0.362,0.372,0.645,0.747,0.406,0.244,0.453,0.917,0.752,0.249,0.353,1.0,0.778,0.55,1.0
47,0.987,0.901,0.991,0.889,0.299,0.657,0.684,0.237,0.973,0.959,0.973,0.043,0.392,0.199,0.255,0.815,0.634,1.0,0.999,0.443,0.862,0.737,0.992,0.862,0.568,0.213,0.964,0.29,0.089,0.992,0.298,0.025,0.994,0.656,0.872,0.81,0.072,0.967,0.997,0.086,0.042,0.854,0.542,0.998,0.033,0.766,0.778,1.0,0.912,0.775
48,0.975,0.698,0.971,0.651,0.128,0.412,0.419,0.087,0.981,0.786,0.789,0.017,0.167,0.062,0.103,0.565,0.354,0.899,0.904,0.208,0.622,0.478,0.966,0.607,0.359,0.072,0.997,0.113,0.02,0.859,0.118,0.0,0.874,0.382,0.996,0.973,0.013,0.99,0.958,0.014,0.001,0.992,0.28,0.936,0.002,0.958,0.55,0.912,1.0,0.521
49,0.704,0.97,0.694,0.982,0.781,0.982,0.991,0.668,0.664,0.912,0.918,0.283,0.821,0.584,0.724,0.999,0.967,0.813,0.794,0.873,0.98,0.997,0.688,0.995,0.953,0.624,0.609,0.703,0.427,0.834,0.756,0.215,0.845,0.978,0.481,0.366,0.406,0.593,0.727,0.414,0.236,0.423,0.912,0.778,0.263,0.355,1.0,0.775,0.521,1.0
