,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
35,0.389,0.782,0.0,0.067,0.941,0.731,0.302,0.125,0.02,0.946,0.957,0.0,0.0,0.246,0.525,0.922,0.984,0.0,0.05,0.001,0.02,0.002,0.653,0.021,0.528,0.102,0.276,0.002,0.0,0.445,0.0,0.148,0.89,0.007,0.003,1.0,0.588,0.0,0.0,0.003,0.019,0.0,0.0,0.996,0.808,0.992,0.043,0.0,0.0,0.0
36,0.946,0.962,0.0,0.005,0.797,0.979,0.873,0.005,0.248,0.404,0.778,0.0,0.0,0.021,0.076,0.348,0.741,0.0,0.001,0.068,0.0,0.0,0.154,0.31,0.995,0.529,0.839,0.0,0.0,0.048,0.0,0.665,0.883,0.217,0.084,0.588,1.0,0.032,0.0,0.0,0.0,0.0,0.0,0.503,0.923,0.65,0.0,0.0,0.008,0.001
37,0.065,0.01,0.527,0.0,0.002,0.017,0.1,0.0,0.664,0.0,0.001,0.734,0.093,0.0,0.0,0.0,0.002,0.006,0.0,0.961,0.0,0.001,0.0,0.617,0.048,0.326,0.145,0.001,0.012,0.0,0.327,0.252,0.001,0.714,0.902,0.0,0.032,1.0,0.081,0.003,0.0,0.136,0.427,0.001,0.009,0.001,0.0,0.003,0.883,0.78
38,0.0,0.0,0.502,0.118,0.0,0.0,0.0,0.059,0.004,0.0,0.0,0.328,0.995,0.024,0.002,0.0,0.0,0.73,0.157,0.027,0.256,0.57,0.002,0.001,0.0,0.001,0.0,0.6,0.874,0.007,0.751,0.0,0.0,0.004,0.018,0.0,0.0,0.081,1.0,0.633,0.321,0.956,0.659,0.0,0.0,0.0,0.176,0.799,0.217,0.299
39,0.0,0.0,0.104,0.497,0.0,0.0,0.0,0.339,0.0,0.004,0.0,0.053,0.582,0.208,0.079,0.01,0.0,0.997,0.582,0.001,0.774,0.981,0.048,0.0,0.0,0.0,0.0,0.993,0.923,0.104,0.262,0.0,0.0,0.0,0.0,0.003,0.0,0.003,0.633,1.0,0.831,0.461,0.192,0.001,0.0,0.0,0.658,0.979,0.021,0.04
40,0.0,0.001,0.023,0.866,0.001,0.001,0.0,0.704,0.0,0.048,0.004,0.011,0.273,0.558,0.257,0.051,0.006,0.766,0.917,0.0,0.994,0.924,0.179,0.0,0.0,0.0,0.0,0.892,0.583,0.361,0.062,0.0,0.002,0.0,0.0,0.019,0.0,0.0,0.321,0.831,1.0,0.196,0.03,0.023,0.003,0.012,0.954,0.72,0.002,0.006
41,0.0,0.0,0.714,0.051,0.0,0.0,0.0,0.018,0.006,0.0,0.0,0.552,0.99,0.006,0.0,0.0,0.0,0.531,0.058,0.062,0.14,0.337,0.0,0.005,0.0,0.001,0.0,0.413,0.729,0.004,0.911,0.0,0.0,0.011,0.05,0.0,0.0,0.136,0.956,0.461,0.196,1.0,0.842,0.0,0.0,0.0,0.079,0.569,0.375,0.497
42,0.0,0.0,0.977,0.009,0.0,0.0,0.002,0.0,0.06,0.0,0.0,0.878,0.715,0.0,0.0,0.0,0.0,0.218,0.01,0.248,0.025,0.12,0.0,0.042,0.0,0.01,0.001,0.152,0.37,0.0,0.981,0.007,0.0,0.088,0.241,0.0,0.0,0.427,0.659,0.192,0.03,0.842,1.0,0.0,0.0,0.0,0.015,0.275,0.716,0.843
43,0.356,0.716,0.0,0.091,0.857,0.659,0.262,0.175,0.009,0.973,0.94,0.0,0.0,0.296,0.583,0.957,0.962,0.001,0.063,0.001,0.041,0.01,0.71,0.022,0.479,0.068,0.215,0.002,0.0,0.502,0.0,0.113,0.832,0.012,0.004,0.996,0.503,0.001,0.0,0.001,0.023,0.0,0.0,1.0,0.779,0.982,0.05,0.0,0.0,0.0
44,0.805,0.998,0.0,0.012,0.977,0.981,0.659,0.027,0.112,0.648,0.953,0.0,0.0,0.066,0.213,0.612,0.915,0.0,0.004,0.026,0.001,0.0,0.32,0.151,0.891,0.291,0.607,0.0,0.0,0.163,0.0,0.446,0.993,0.08,0.027,0.808,0.923,0.009,0.0,0.0,0.003,0.0,0.0,0.779,1.0,0.872,0.003,0.0,0.0,0.0
45,0.495,0.833,0.0,0.051,0.959,0.771,0.35,0.125,0.022,0.914,0.979,0.0,0.0,0.208,0.491,0.872,0.997,0.0,0.035,0.001,0.016,0.003,0.612,0.036,0.617,0.118,0.314,0.001,0.0,0.355,0.0,0.198,0.907,0.018,0.004,0.992,0.65,0.001,0.0,0.0,0.012,0.0,0.0,0.982,0.872,1.0,0.038,0.001,0.0,0.0
46,0.0,0.003,0.008,0.979,0.008,0.002,0.0,0.897,0.0,0.111,0.016,0.0,0.142,0.726,0.436,0.103,0.026,0.61,0.993,0.0,0.979,0.756,0.317,0.0,0.0,0.0,0.0,0.727,0.452,0.532,0.025,0.0,0.007,0.0,0.0,0.043,0.0,0.0,0.176,0.658,0.954,0.079,0.015,0.05,0.003,0.038,1.0,0.528,0.0,0.0
47,0.0,0.0,0.2,0.416,0.0,0.0,0.0,0.274,0.0,0.0,0.0,0.09,0.724,0.145,0.04,0.002,0.0,0.997,0.436,0.003,0.669,0.938,0.016,0.0,0.0,0.0,0.0,0.959,0.975,0.076,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.799,0.979,0.72,0.569,0.275,0.0,0.0,0.001,0.528,1.0,0.036,0.076
48,0.017,0.001,0.836,0.0,0.0,0.002,0.022,0.0,0.351,0.0,0.0,0.956,0.235,0.0,0.0,0.0,0.0,0.023,0.0,0.722,0.001,0.008,0.0,0.308,0.007,0.154,0.037,0.019,0.068,0.0,0.599,0.087,0.0,0.41,0.663,0.0,0.008,0.883,0.217,0.021,0.002,0.375,0.716,0.0,0.0,0.0,0.0,0.036,1.0,0.981
49,0.006,0.0,0.921,0.001,0.0,0.001,0.015,0.001,0.246,0.0,0.0,0.997,0.366,0.0,0.0,0.0,0.0,0.06,0.0,0.617,0.003,0.02,0.0,0.212,0.002,0.1,0.019,0.034,0.117,0.0,0.72,0.067,0.0,0.32,0.511,0.0,0.001,0.78,0.299,0.04,0.006,0.497,0.843,0.0,0.0,0.0,0.0,0.076,0.981,1.0
