,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
25,0.0,0.001,0.0,0.002,0.854,0.167,0.116,0.987,0.0,0.0,0.0,0.454,0.753,0.99,0.955,0.027,0.226,0.0,0.0,0.607,0.005,0.06,0.0,0.011,0.284,1.0,0.001,0.931,0.699,0.0,0.916,0.242,0.0,0.122,0.03,0.085,0.638,0.002,0.0,0.711,0.295,0.038,0.399,0.0,0.362,0.123,0.031,0.0,0.006,0.022
26,0.96,0.167,0.922,0.128,0.0,0.004,0.004,0.001,0.977,0.329,0.356,0.241,0.0,0.007,0.0,0.036,0.0,0.639,0.698,0.0,0.123,0.006,0.897,0.065,0.0,0.001,1.0,0.0,0.102,0.531,0.0,0.453,0.6,0.004,0.891,0.721,0.115,0.998,0.875,0.08,0.352,0.852,0.0,0.825,0.302,0.648,0.029,0.704,0.969,0.019
27,0.0,0.01,0.0,0.018,0.991,0.336,0.255,0.972,0.0,0.002,0.0,0.251,0.924,0.874,1.0,0.079,0.407,0.0,0.0,0.84,0.035,0.215,0.0,0.062,0.469,0.931,0.0,1.0,0.466,0.0,0.996,0.119,0.0,0.315,0.005,0.023,0.403,0.0,0.0,0.497,0.134,0.011,0.66,0.0,0.156,0.032,0.091,0.0,0.001,0.116
28,0.032,0.0,0.03,0.0,0.341,0.013,0.005,0.606,0.048,0.0,0.0,0.928,0.232,0.81,0.491,0.0,0.011,0.003,0.0,0.134,0.0,0.0,0.018,0.0,0.035,0.699,0.102,0.466,1.0,0.001,0.406,0.747,0.001,0.007,0.27,0.447,0.995,0.08,0.013,0.998,0.825,0.3,0.049,0.01,0.869,0.525,0.0,0.01,0.161,0.0
29,0.749,0.777,0.773,0.682,0.0,0.127,0.189,0.0,0.684,0.936,0.952,0.009,0.001,0.0,0.0,0.446,0.103,0.989,0.968,0.007,0.628,0.228,0.808,0.53,0.066,0.0,0.531,0.0,0.001,1.0,0.001,0.025,0.998,0.134,0.253,0.148,0.0,0.567,0.863,0.0,0.024,0.263,0.02,0.898,0.01,0.095,0.419,0.945,0.401,0.357
30,0.0,0.015,0.0,0.025,0.997,0.409,0.294,0.951,0.0,0.004,0.003,0.199,0.958,0.831,0.987,0.089,0.46,0.0,0.0,0.837,0.038,0.23,0.0,0.06,0.529,0.916,0.0,0.996,0.406,0.001,1.0,0.061,0.0,0.354,0.003,0.016,0.373,0.0,0.0,0.432,0.101,0.005,0.684,0.0,0.136,0.035,0.12,0.0,0.001,0.124
31,0.257,0.003,0.249,0.001,0.061,0.0,0.0,0.166,0.299,0.003,0.014,0.928,0.037,0.309,0.099,0.0,0.0,0.063,0.07,0.009,0.0,0.0,0.184,0.0,0.0,0.242,0.453,0.119,0.747,0.025,0.061,1.0,0.048,0.0,0.739,0.901,0.795,0.4,0.178,0.659,0.988,0.769,0.0,0.159,0.968,0.953,0.0,0.092,0.571,0.0
32,0.776,0.717,0.812,0.626,0.001,0.109,0.136,0.0,0.736,0.889,0.935,0.011,0.002,0.0,0.0,0.391,0.078,0.997,0.986,0.002,0.611,0.201,0.874,0.517,0.05,0.0,0.6,0.0,0.001,0.998,0.0,0.048,1.0,0.114,0.349,0.191,0.001,0.642,0.886,0.0,0.024,0.287,0.021,0.933,0.026,0.127,0.346,0.971,0.423,0.311
33,0.014,0.491,0.014,0.571,0.401,0.997,0.998,0.208,0.008,0.321,0.272,0.0,0.564,0.098,0.268,0.84,0.993,0.083,0.071,0.658,0.643,0.97,0.024,0.744,0.959,0.122,0.004,0.315,0.007,0.134,0.354,0.0,0.114,1.0,0.0,0.0,0.008,0.008,0.032,0.009,0.0,0.0,0.852,0.041,0.0,0.0,0.863,0.067,0.0,0.883
34,0.741,0.037,0.685,0.026,0.002,0.0,0.001,0.012,0.777,0.145,0.164,0.47,0.0,0.056,0.012,0.002,0.0,0.339,0.382,0.0,0.026,0.0,0.64,0.014,0.0,0.03,0.891,0.005,0.27,0.253,0.003,0.739,0.349,0.0,1.0,0.951,0.318,0.873,0.599,0.253,0.65,0.995,0.0,0.582,0.621,0.892,0.003,0.412,0.972,0.0
35,0.555,0.018,0.476,0.009,0.014,0.0,0.0,0.05,0.616,0.048,0.066,0.681,0.002,0.119,0.038,0.001,0.0,0.211,0.234,0.0,0.001,0.0,0.428,0.003,0.0,0.085,0.721,0.023,0.447,0.148,0.016,0.901,0.191,0.0,0.951,1.0,0.493,0.657,0.409,0.402,0.835,0.977,0.0,0.328,0.782,0.988,0.0,0.302,0.864,0.0
36,0.048,0.0,0.039,0.0,0.318,0.01,0.005,0.512,0.067,0.0,0.0,0.953,0.189,0.744,0.466,0.0,0.009,0.003,0.004,0.129,0.0,0.004,0.024,0.0,0.018,0.638,0.115,0.403,0.995,0.0,0.373,0.795,0.001,0.008,0.318,0.493,1.0,0.105,0.021,0.993,0.844,0.329,0.034,0.02,0.897,0.575,0.0,0.007,0.196,0.0
37,0.968,0.195,0.953,0.159,0.0,0.002,0.006,0.0,0.987,0.37,0.402,0.204,0.0,0.01,0.0,0.056,0.001,0.695,0.731,0.0,0.123,0.012,0.932,0.072,0.0,0.002,0.998,0.0,0.08,0.567,0.0,0.4,0.642,0.008,0.873,0.657,0.105,1.0,0.879,0.068,0.302,0.832,0.0,0.86,0.263,0.559,0.038,0.801,0.947,0.028
38,0.965,0.46,0.995,0.361,0.0,0.022,0.028,0.0,0.961,0.625,0.676,0.066,0.0,0.001,0.0,0.184,0.014,0.94,0.955,0.0,0.29,0.066,0.997,0.254,0.007,0.0,0.875,0.0,0.013,0.863,0.0,0.178,0.886,0.032,0.599,0.409,0.021,0.879,1.0,0.012,0.105,0.546,0.0,0.996,0.089,0.289,0.137,0.972,0.735,0.119
39,0.024,0.0,0.019,0.0,0.391,0.023,0.006,0.633,0.044,0.0,0.0,0.893,0.268,0.84,0.536,0.0,0.019,0.001,0.004,0.173,0.0,0.004,0.014,0.0,0.036,0.711,0.08,0.497,0.998,0.0,0.432,0.659,0.0,0.009,0.253,0.402,0.993,0.068,0.012,1.0,0.783,0.26,0.083,0.012,0.822,0.497,0.0,0.002,0.161,0.0
40,0.218,0.001,0.172,0.0,0.097,0.0,0.0,0.235,0.248,0.001,0.005,0.967,0.05,0.392,0.171,0.0,0.0,0.029,0.037,0.03,0.0,0.0,0.142,0.0,0.004,0.295,0.352,0.134,0.825,0.024,0.101,0.988,0.024,0.0,0.65,0.835,0.844,0.302,0.105,0.783,1.0,0.677,0.005,0.089,0.999,0.876,0.0,0.067,0.512,0.0
41,0.69,0.032,0.627,0.024,0.003,0.0,0.0,0.015,0.717,0.117,0.121,0.532,0.001,0.065,0.011,0.003,0.0,0.318,0.337,0.0,0.018,0.0,0.587,0.005,0.0,0.038,0.852,0.011,0.3,0.263,0.005,0.769,0.287,0.0,0.995,0.977,0.329,0.832,0.546,0.26,0.677,1.0,0.0,0.501,0.622,0.92,0.004,0.396,0.948,0.001
42,0.0,0.202,0.002,0.28,0.756,0.894,0.824,0.495,0.0,0.098,0.07,0.011,0.867,0.319,0.584,0.499,0.931,0.02,0.011,0.962,0.319,0.749,0.001,0.404,0.975,0.399,0.0,0.66,0.049,0.02,0.684,0.0,0.021,0.852,0.0,0.0,0.034,0.0,0.0,0.083,0.005,0.0,1.0,0.002,0.011,0.001,0.537,0.003,0.0,0.576
43,0.947,0.512,0.968,0.393,0.0,0.026,0.061,0.0,0.923,0.687,0.718,0.062,0.0,0.0,0.0,0.21,0.013,0.966,0.98,0.0,0.373,0.078,0.989,0.27,0.014,0.0,0.825,0.0,0.01,0.898,0.0,0.159,0.933,0.041,0.582,0.328,0.02,0.86,0.996,0.012,0.089,0.501,0.002,1.0,0.074,0.25,0.177,0.985,0.663,0.141
44,0.189,0.0,0.141,0.001,0.12,0.001,0.0,0.276,0.198,0.001,0.007,0.981,0.076,0.434,0.206,0.0,0.0,0.031,0.04,0.035,0.0,0.0,0.122,0.0,0.001,0.362,0.302,0.156,0.869,0.01,0.136,0.968,0.026,0.0,0.621,0.782,0.897,0.263,0.089,0.822,0.999,0.622,0.011,0.074,1.0,0.854,0.0,0.049,0.418,0.0
45,0.449,0.006,0.407,0.002,0.021,0.0,0.0,0.077,0.494,0.024,0.042,0.795,0.005,0.174,0.045,0.0,0.0,0.139,0.168,0.002,0.003,0.0,0.37,0.002,0.0,0.123,0.648,0.032,0.525,0.095,0.035,0.953,0.127,0.0,0.892,0.988,0.575,0.559,0.289,0.497,0.876,0.92,0.001,0.25,0.854,1.0,0.0,0.211,0.763,0.0
46,0.088,0.822,0.09,0.89,0.106,0.822,0.906,0.059,0.059,0.659,0.566,0.0,0.245,0.02,0.075,0.996,0.775,0.295,0.274,0.317,0.928,0.953,0.12,0.972,0.684,0.031,0.029,0.091,0.0,0.419,0.12,0.0,0.346,0.863,0.003,0.0,0.0,0.038,0.137,0.0,0.0,0.004,0.537,0.177,0.0,0.0,1.0,0.227,0.013,0.994
47,0.894,0.622,0.936,0.504,0.0,0.051,0.083,0.0,0.862,0.812,0.833,0.024,0.0,0.0,0.0,0.251,0.033,0.987,0.996,0.0,0.429,0.116,0.958,0.372,0.017,0.0,0.704,0.0,0.01,0.945,0.0,0.092,0.971,0.067,0.412,0.302,0.007,0.801,0.972,0.002,0.067,0.396,0.003,0.985,0.049,0.211,0.227,1.0,0.576,0.21
48,0.848,0.101,0.815,0.076,0.0,0.0,0.0,0.004,0.888,0.2,0.237,0.338,0.0,0.019,0.001,0.016,0.0,0.491,0.522,0.0,0.053,0.001,0.791,0.029,0.0,0.006,0.969,0.001,0.161,0.401,0.001,0.571,0.423,0.0,0.972,0.864,0.196,0.947,0.735,0.161,0.512,0.948,0.0,0.663,0.418,0.763,0.013,0.576,1.0,0.005
49,0.061,0.8,0.079,0.868,0.188,0.855,0.937,0.072,0.053,0.593,0.546,0.0,0.277,0.021,0.098,0.985,0.813,0.274,0.244,0.414,0.904,0.966,0.091,0.969,0.751,0.022,0.019,0.116,0.0,0.357,0.124,0.0,0.311,0.883,0.0,0.0,0.0,0.028,0.119,0.0,0.0,0.001,0.576,0.141,0.0,0.0,0.994,0.21,0.005,1.0
