,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
35,0.699,0.908,0.002,0.357,0.972,0.874,0.617,0.451,0.227,0.985,0.983,0.002,0.002,0.572,0.797,0.966,0.998,0.033,0.278,0.075,0.22,0.087,0.859,0.228,0.795,0.404,0.54,0.07,0.023,0.727,0.0,0.461,0.947,0.188,0.092,1.0,0.812,0.037,0.002,0.062,0.195,0.001,0.0,0.996,0.919,0.995,0.267,0.033,0.003,0.002
36,0.98,0.983,0.031,0.077,0.924,0.993,0.94,0.113,0.597,0.721,0.896,0.068,0.0,0.218,0.4,0.651,0.874,0.0,0.045,0.338,0.032,0.009,0.431,0.623,1.0,0.766,0.934,0.002,0.0,0.282,0.012,0.846,0.96,0.556,0.37,0.812,1.0,0.233,0.001,0.001,0.03,0.0,0.017,0.782,0.971,0.836,0.053,0.0,0.111,0.068
37,0.336,0.147,0.782,0.001,0.086,0.169,0.434,0.001,0.855,0.018,0.081,0.875,0.372,0.0,0.0,0.01,0.057,0.123,0.005,0.978,0.016,0.058,0.0,0.798,0.291,0.668,0.428,0.079,0.169,0.0,0.64,0.586,0.119,0.884,0.97,0.037,0.233,1.0,0.342,0.093,0.022,0.454,0.711,0.026,0.132,0.058,0.005,0.134,0.95,0.904
38,0.0,0.0,0.796,0.452,0.0,0.0,0.005,0.312,0.107,0.014,0.0,0.662,0.997,0.2,0.095,0.02,0.0,0.892,0.455,0.245,0.582,0.777,0.06,0.074,0.0,0.028,0.005,0.836,0.946,0.143,0.912,0.012,0.0,0.114,0.219,0.002,0.001,0.342,1.0,0.821,0.617,0.978,0.857,0.005,0.0,0.001,0.524,0.905,0.54,0.611
39,0.0,0.008,0.427,0.765,0.027,0.004,0.0,0.685,0.002,0.102,0.037,0.324,0.815,0.538,0.335,0.119,0.036,0.997,0.804,0.048,0.912,0.996,0.284,0.007,0.002,0.001,0.0,0.999,0.961,0.404,0.57,0.0,0.012,0.009,0.043,0.062,0.001,0.093,0.821,1.0,0.92,0.753,0.489,0.081,0.014,0.048,0.85,0.993,0.213,0.272
40,0.008,0.051,0.228,0.953,0.104,0.046,0.003,0.888,0.0,0.271,0.115,0.13,0.59,0.762,0.582,0.31,0.139,0.901,0.97,0.007,0.997,0.967,0.497,0.0,0.009,0.0,0.002,0.947,0.822,0.658,0.318,0.0,0.076,0.0,0.005,0.195,0.03,0.022,0.617,0.92,1.0,0.494,0.298,0.213,0.066,0.161,0.983,0.872,0.085,0.103
41,0.005,0.0,0.874,0.304,0.0,0.0,0.014,0.187,0.16,0.008,0.0,0.782,0.991,0.128,0.061,0.005,0.0,0.791,0.345,0.357,0.455,0.64,0.025,0.125,0.003,0.07,0.014,0.689,0.875,0.083,0.967,0.039,0.0,0.186,0.287,0.001,0.0,0.454,0.978,0.753,0.494,1.0,0.945,0.0,0.0,0.0,0.355,0.804,0.658,0.754
42,0.029,0.004,0.994,0.126,0.001,0.003,0.073,0.091,0.345,0.0,0.0,0.952,0.885,0.039,0.014,0.0,0.0,0.524,0.167,0.585,0.237,0.428,0.004,0.321,0.022,0.179,0.083,0.489,0.664,0.013,0.987,0.123,0.003,0.381,0.565,0.0,0.017,0.711,0.857,0.489,0.298,0.945,1.0,0.0,0.001,0.0,0.184,0.572,0.89,0.92
43,0.64,0.895,0.0,0.38,0.947,0.851,0.59,0.49,0.206,0.993,0.974,0.0,0.005,0.605,0.829,0.981,0.977,0.068,0.344,0.064,0.223,0.122,0.884,0.194,0.746,0.335,0.565,0.095,0.028,0.742,0.0,0.416,0.926,0.157,0.08,0.996,0.782,0.026,0.005,0.081,0.213,0.0,0.0,1.0,0.887,0.993,0.303,0.068,0.005,0.002
44,0.902,0.997,0.008,0.16,0.994,0.992,0.87,0.25,0.436,0.841,0.984,0.024,0.0,0.322,0.561,0.831,0.969,0.004,0.138,0.234,0.083,0.016,0.636,0.451,0.962,0.619,0.826,0.012,0.0,0.464,0.0,0.701,0.999,0.349,0.259,0.919,0.971,0.132,0.0,0.014,0.066,0.0,0.001,0.887,1.0,0.955,0.098,0.004,0.04,0.024
45,0.763,0.923,0.001,0.327,0.984,0.901,0.662,0.441,0.253,0.975,0.995,0.01,0.002,0.528,0.736,0.959,0.998,0.031,0.243,0.104,0.171,0.078,0.824,0.289,0.814,0.423,0.636,0.061,0.017,0.656,0.0,0.527,0.963,0.228,0.097,0.995,0.836,0.058,0.001,0.048,0.161,0.0,0.0,0.993,0.955,1.0,0.215,0.039,0.009,0.003
46,0.021,0.073,0.123,0.987,0.167,0.073,0.011,0.947,0.0,0.39,0.184,0.09,0.454,0.864,0.69,0.415,0.203,0.819,0.998,0.003,0.992,0.899,0.622,0.0,0.043,0.0,0.008,0.871,0.697,0.781,0.221,0.003,0.133,0.0,0.001,0.267,0.053,0.005,0.524,0.85,0.983,0.355,0.184,0.303,0.098,0.215,1.0,0.767,0.03,0.051
47,0.0,0.003,0.488,0.688,0.008,0.001,0.0,0.606,0.029,0.08,0.013,0.369,0.861,0.445,0.292,0.096,0.017,0.997,0.733,0.071,0.844,0.971,0.213,0.015,0.0,0.003,0.0,0.991,0.993,0.346,0.672,0.0,0.005,0.031,0.061,0.033,0.0,0.134,0.905,0.993,0.872,0.804,0.572,0.068,0.004,0.039,0.767,1.0,0.261,0.325
48,0.195,0.065,0.927,0.014,0.036,0.079,0.235,0.009,0.656,0.002,0.026,0.98,0.59,0.004,0.0,0.0,0.014,0.24,0.034,0.881,0.063,0.148,0.0,0.607,0.149,0.471,0.28,0.209,0.324,0.0,0.826,0.36,0.042,0.712,0.866,0.003,0.111,0.95,0.54,0.213,0.085,0.658,0.89,0.005,0.04,0.009,0.03,0.261,1.0,0.994
49,0.146,0.041,0.972,0.035,0.018,0.056,0.192,0.023,0.574,0.0,0.011,1.0,0.64,0.003,0.0,0.0,0.006,0.318,0.054,0.788,0.097,0.21,0.0,0.528,0.084,0.367,0.211,0.243,0.418,0.001,0.885,0.312,0.031,0.604,0.766,0.002,0.068,0.904,0.611,0.272,0.103,0.754,0.92,0.002,0.024,0.003,0.051,0.325,0.994,1.0
